Passenger 1 ID,Passenger 2 ID,Number of Flights Together
10069,10238,6
3102,6956,6
1001,1057,6
4355,4393,6
2992,940,6
1043,778,6
3171,1436,6
9858,9816,6
2245,2246,6
1482,9238,6
13265,13235,6
7661,10205,6
4318,5132,6
905,3874,6
4523,5422,6
6878,9562,6
7721,13296,6
4862,8270,6
4675,1860,6
758,1026,6
1343,11275,6
8403,5590,6
5869,6365,6
11940,11963,6
191,2945,6
732,4983,6
10458,10494,6
6160,334,6
6339,4338,6
755,1053,6
3453,3975,6
5426,5458,6
7342,7363,6
5439,5471,6
407,915,6
6016,4674,6
3261,3201,6
6064,6809,6
5082,1586,6
4791,9402,6
2165,2182,6
5414,5401,6
2802,7597,6
3193,3436,6
7747,7373,6
3064,148,6
2783,4017,6
1673,10022,6
11767,12057,6
13602,13619,6
2205,2244,6
1267,1265,6
1378,8266,6
4364,8424,6
10644,3021,6
4798,3278,6
5490,5911,6
8194,6548,6
706,763,6
5792,5727,6
8165,9828,6
13644,13668,6
5448,5495,6
3177,8485,6
6951,6930,6
1769,356,6
901,8209,6
2798,2746,6
9997,4496,6
4072,1182,6
1617,3404,6
10067,7555,6
822,7640,6
2780,5997,6
10042,10035,6
11011,11332,6
896,802,6
764,739,6
2457,2495,6
1677,7602,6
3187,2841,6
6809,6874,6
9924,9999,6
4359,2719,6
1082,2743,6
782,8838,6
719,309,6
677,680,6
1730,3147,6
3172,3155,6
6414,11326,6
3067,6089,6
8566,5303,6
1029,362,6
4399,5426,6
2325,130,6
92,3503,6
4013,4339,6
1678,2718,6
2993,5964,6
5669,9063,6
6242,8461,6
2223,2222,6
5740,4483,6
11276,5093,6
6067,7810,6
1818,5410,6
174,2841,6
5708,5718,6
2501,5946,6
4942,6039,6
5927,1365,6
1001,739,6
844,843,6
2469,2478,6
8584,8257,6
7866,625,6
1314,407,6
3216,8045,6
9622,9642,6
8658,8685,6
2713,2719,6
11880,11874,6
446,4690,6
6743,7924,6
3124,1075,6
1766,1798,6
4711,4719,6
1955,4761,6
5278,2467,6
8158,4497,6
6666,6576,6
2665,4827,6
8466,9025,6
9653,3875,6
8979,4611,6
649,3155,6
6853,6897,6
2284,2263,6
1608,2869,6
4395,5416,6
8228,8589,6
7777,2358,6
4871,3529,6
11871,11880,6
2400,1126,6
5490,5482,6
11262,4827,6
2408,2431,6
10494,10476,6
10795,10756,6
8904,8936,6
369,1223,6
8596,9068,6
9430,9418,6
8579,2408,6
299,601,6
8355,7837,6
3002,2945,6
9710,399,6
4309,4044,6
6707,5423,6
6560,9645,6
13663,13637,6
932,10596,6
1616,3015,6
1034,3015,6
8158,5482,6
7657,1424,6
6180,9977,6
4249,7866,6
8684,4827,6
3087,3015,6
258,9271,6
10373,10322,6
6929,7444,6
749,778,6
7822,877,6
2926,1182,6
3503,625,6
322,359,6
1900,939,6
8068,8089,6
8037,4627,6
5982,5934,6
3632,12286,6
11073,9097,6
10786,10718,6
4009,930,6
2173,2160,6
5911,8037,6
6777,2437,6
3295,4593,6
899,805,6
1641,7298,6
10661,9977,6
6447,10644,6
13594,13462,6
3851,1296,6
4930,4944,6
4650,932,6
1323,993,6
4990,6096,6
5495,5458,6
5494,6017,6
3297,3907,6
6824,6874,6
5456,407,6
1479,4656,6
5499,5439,6
792,760,6
3343,3321,6
8907,2208,6
92,3921,6
8642,8317,6
5865,5885,6
8702,12040,6
7082,7605,6
1677,2776,6
3700,3643,6
13898,13802,6
9755,9784,6
8563,4827,6
7243,5668,6
1613,6750,6
4554,4523,6
13195,10548,6
7243,3153,6
871,5497,6
7364,8784,6
3180,1693,6
3295,3385,6
3184,271,6
6902,8358,6
1817,5724,6
8289,5789,6
994,930,6
7099,7721,6
1064,1378,6
11225,8368,6
6039,5440,6
1146,1531,6
2798,2026,6
762,791,6
945,993,6
5773,5800,6
950,5977,6
2717,4674,6
11871,1033,6
6339,8251,6
11243,11284,6
7810,6030,6
167,9376,6
6064,5440,6
761,733,6
2851,10758,6
11280,4917,6
5522,2336,6
1927,2718,6
1025,378,6
9686,9601,6
1954,1992,6
10328,11400,6
752,1023,6
7162,3112,6
6069,3544,6
12338,2588,6
8363,9098,6
431,18,6
2511,915,6
9282,9386,6
7721,8446,6
2092,8556,6
746,704,6
10858,13549,6
2713,8664,6
1371,1666,6
760,374,6
1082,1288,6
4827,135,6
9347,8013,6
11225,4675,6
3413,739,6
3576,6854,6
1248,407,6
2992,4092,6
5310,4522,6
7433,853,6
1569,5787,6
2293,2273,6
1850,320,6
6889,6855,6
13663,13693,6
3554,7336,6
1481,2709,6
8216,8297,6
8684,8686,6
4942,4316,6
2988,945,6
8223,6099,6
7866,3418,6
3367,1254,6
3439,3446,6
356,5111,6
443,631,6
1378,2532,6
5423,2482,6
1023,966,6
7898,5330,6
2479,4318,6
3681,3679,6
1403,798,6
13249,9540,6
749,731,6
1766,1332,6
2012,2354,6
1646,5411,6
773,778,6
8017,479,6
61,497,6
394,1504,6
5727,5775,6
4502,6720,6
4632,4914,6
7643,6805,6
5443,5416,6
855,9376,6
13160,11070,6
12570,12516,6
334,328,6
4990,6017,6
8729,4820,6
3735,5411,6
1042,2124,6
10371,10389,6
8057,356,6
1849,5503,6
1536,2636,6
901,1208,6
292,3114,6
8445,2097,6
10382,9511,6
2626,3032,6
1903,1947,6
3493,3463,6
4040,4092,6
5934,5793,6
10205,13249,6
763,2153,6
2927,12146,6
5421,4080,6
9000,8963,6
10097,10022,6
831,874,6
12512,12520,6
8262,5522,6
5455,5434,6
5431,5458,6
778,712,6
4066,4316,6
10377,5668,6
2857,625,6
2505,7319,6
774,786,6
2693,8180,6
3536,8197,6
5332,10858,6
441,7602,6
5411,7602,6
1548,3940,6
11416,1740,6
3322,3361,6
10456,10440,6
10015,1860,6
762,740,6
9649,9634,6
3249,6030,6
3920,4903,6
7810,7890,6
6951,5015,6
7098,2489,6
3295,4082,6
11049,11041,6
13571,7661,6
3752,3779,6
6208,9725,6
4213,7120,6
11014,3298,6
5549,5590,6
9366,2125,6
1025,368,6
7110,7186,6
1389,3590,6
10046,10004,6
10089,1673,6
2484,2438,6
1351,940,6
1608,5934,6
2728,4671,6
5744,1817,6
595,2150,6
8424,888,6
6064,6870,6
11872,2844,6
768,392,6
1338,4092,6
385,719,6
7001,4142,6
7721,9994,6
4000,6769,6
10716,5096,6
5944,5905,6
9944,9926,6
241,7098,6
1029,1053,6
7507,556,6
3120,5993,6
7661,12323,6
1860,6208,6
10716,6777,6
7373,2201,6
771,1053,6
4293,10536,6
3169,275,6
4784,8544,6
759,764,6
5455,2596,6
11633,11687,6
7098,4217,6
6976,12073,6
766,763,6
7898,7879,6
1696,1337,6
1321,1343,6
10325,9098,6
1635,7082,6
8158,3153,6
5690,8084,6
7718,7242,6
4309,4083,6
1073,376,6
7846,2468,6
7064,9576,6
2776,3278,6
11680,11284,6
3627,3611,6
9677,9601,6
11808,5395,6
3177,5566,6
6733,42,6
3370,2036,6
369,314,6
1865,6063,6
11262,7877,6
12276,7581,6
6069,1884,6
4316,6077,6
1310,1322,6
2482,4441,6
6813,625,6
4395,4052,6
7023,745,6
9369,1079,6
8017,8290,6
5669,11275,6
10541,1505,6
733,3493,6
3275,5530,6
9294,6458,6
1769,2516,6
6447,2926,6
173,187,6
1637,2841,6
9063,6783,6
3090,9271,6
364,398,6
1826,800,6
1302,1311,6
148,5330,6
7192,5012,6
10975,4749,6
6089,10371,6
1673,8545,6
5481,5486,6
11208,11282,6
6180,8257,6
2405,2458,6
1828,1884,6
7951,11243,6
7076,7677,6
4496,2701,6
5977,2773,6
6013,1678,6
10899,8679,6
360,9906,6
10089,6208,6
1715,2345,6
1073,1035,6
1269,1576,6
3977,5046,6
10744,10799,6
7662,7082,6
2012,8262,6
5779,5716,6
792,755,6
137,2158,6
5464,5491,6
6583,6523,6
1484,915,6
8260,2090,6
5432,5438,6
5478,5443,6
1955,5746,6
4013,1314,6
1563,9862,6
1837,2769,6
857,802,6
10024,10097,6
5429,5458,6
4399,4080,6
2906,8209,6
4069,2560,6
5423,1484,6
917,7680,6
7896,2973,6
6049,2759,6
9282,3090,6
4412,5500,6
5731,5767,6
3029,2701,6
2974,5043,6
1031,1056,6
11450,11432,6
4282,4237,6
2699,1269,6
5584,6813,6
768,716,6
4080,4373,6
6832,6855,6
7872,3093,6
855,8679,6
2437,4070,6
6093,1337,6
3576,6001,6
2783,1371,6
419,670,6
1967,1922,6
9622,9693,6
2857,2868,6
10022,6208,6
6067,5423,6
7162,3416,6
3770,3791,6
258,3090,6
6773,8411,6
5795,5755,6
13218,13284,6
6730,6735,6
9058,8257,6
5201,356,6
3286,9098,6
139,996,6
5116,4675,6
8961,3278,6
4017,930,6
8445,9752,6
1643,5434,6
2802,4084,6
3435,6036,6
5796,5799,6
2993,5993,6
6441,6813,6
4373,930,6
6111,7983,6
1822,5503,6
2515,281,6
9822,7770,6
10486,10434,6
10585,13781,6
331,2531,6
2143,5015,6
1046,4646,6
5647,5605,6
6181,10651,6
9994,13296,6
9321,7902,6
684,601,6
8904,8945,6
3991,3963,6
12335,8180,6
8068,3477,6
2945,7209,6
9645,7560,6
706,739,6
4879,4825,6
10325,8363,6
2544,3243,6
4363,9777,6
4379,4396,6
1581,274,6
5456,5440,6
3618,4820,6
10536,10548,6
6976,7653,6
5002,10465,6
6084,281,6
355,368,6
9386,1505,6
9626,6622,6
9751,7671,6
681,601,6
7476,2645,6
2759,4607,6
10110,9453,6
368,3436,6
5440,4674,6
4553,4513,6
2778,13251,6
10244,9101,6
5436,5412,6
8289,8222,6
479,5533,6
5669,6783,6
2488,2454,6
3198,3167,6
95,7685,6
4512,682,6
1391,1322,6
4711,9445,6
5332,5394,6
8158,3286,6
1963,5885,6
9987,9969,6
4502,4420,6
1464,1164,6
11552,11542,6
2717,6096,6
8045,694,6
6827,2773,6
6049,4316,6
792,771,6
1491,2082,6
7039,2776,6
10432,8398,6
184,5720,6
786,778,6
2150,529,6
603,3405,6
13781,628,6
9063,8595,6
8158,3093,6
8563,1444,6
5942,2150,6
1031,395,6
3682,3661,6
11552,11529,6
7790,7741,6
3883,5876,6
7511,7713,6
4200,4178,6
5116,9421,6
11198,11101,6
10095,4675,6
23,4978,6
4628,4696,6
7866,3093,6
3642,1012,6
7098,8266,6
9383,9388,6
2586,2534,6
741,1829,6
4627,8485,6
1066,1223,6
1715,1822,6
10373,10389,6
2248,2229,6
4650,2581,6
5495,5435,6
2489,2174,6
5212,10067,6
334,2516,6
14092,14044,6
1828,2781,6
4566,3874,6
1031,328,6
5486,4025,6
13571,5111,6
1886,1356,6
3479,3446,6
7532,8045,6
868,888,6
6447,2857,6
355,328,6
148,2841,6
7384,7306,6
1482,4017,6
13163,1591,6
1073,1026,6
4245,4217,6
1505,8257,6
2992,993,6
1554,1452,6
11883,8030,6
2293,2222,6
681,248,6
7810,9752,6
2556,1034,6
7744,12881,6
793,781,6
2290,2276,6
920,2498,6
4451,9645,6
6931,3650,6
2750,2760,6
2625,7605,6
5111,2548,6
2911,2769,6
3865,5315,6
5788,5954,6
950,6874,6
2248,2285,6
5544,8048,6
6898,5491,6
5499,5419,6
3618,5522,6
8956,8979,6
827,847,6
5499,5421,6
2335,126,6
9063,1678,6
10576,479,6
8614,5533,6
8190,3093,6
806,847,6
5538,9223,6
1464,975,6
1013,1056,6
839,3739,6
10329,12574,6
774,750,6
5092,5066,6
355,374,6
10069,4876,6
5098,5019,6
191,6560,6
13221,2588,6
9755,9924,6
5499,4009,6
5423,7605,6
773,1029,6
848,888,6
6180,6529,6
7820,7039,6
7983,7950,6
792,766,6
3205,4319,6
755,704,6
3123,293,6
2759,3120,6
5955,993,6
8964,9259,6
724,706,6
732,8093,6
7643,9410,6
3021,8006,6
724,730,6
3910,3965,6
11808,3798,6
5683,1089,6
1115,1352,6
1826,2844,6
12389,6001,6
1587,1808,6
8920,8945,6
5435,5438,6
3443,865,6
10795,10701,6
9601,9624,6
877,7713,6
3639,3675,6
5819,8461,6
2588,13296,6
3512,2249,6
4309,1314,6
451,1789,6
950,1817,6
786,727,6
1769,6113,6
11070,8961,6
9466,9834,6
7661,8057,6
2977,2928,6
1808,4690,6
5538,4274,6
3588,8234,6
7727,9252,6
2024,3187,6
5718,5793,6
6084,6813,6
8030,8353,6
4227,2378,6
13221,9994,6
288,9761,6
873,826,6
7162,8299,6
6060,5743,6
364,324,6
486,5058,6
1641,2926,6
2954,2974,6
5977,5734,6
218,10206,6
1343,8511,6
764,709,6
382,1002,6
4209,4288,6
797,716,6
2199,679,6
441,7605,6
3544,6896,6
64,3087,6
4121,4728,6
7661,11587,6
8114,7507,6
7837,10310,6
761,791,6
3300,3278,6
3472,5015,6
4339,4042,6
8427,1337,6
1269,1247,6
5460,4552,6
7902,628,6
1413,1472,6
2122,2116,6
3662,3651,6
1782,3921,6
2263,2223,6
5448,5471,6
11198,11137,6
8980,8890,6
14044,14008,6
9856,1723,6
8722,674,6
11353,3317,6
797,746,6
2000,8353,6
6884,6824,6
184,5788,6
5073,2683,6
1966,620,6
5499,5412,6
5490,5486,6
3991,4945,6
5873,4802,6
5016,8424,6
11119,11140,6
6447,5989,6
5690,3993,6
274,601,6
2773,6077,6
13896,13878,6
11046,11041,6
10762,501,6
5319,2605,6
2939,8093,6
11276,4451,6
5481,477,6
7120,7141,6
4957,8057,6
2717,6069,6
5978,2780,6
4309,2959,6
3525,3523,6
3476,3463,6
8014,9810,6
8190,5411,6
8384,8326,6
5496,5406,6
5370,4248,6
335,365,6
6136,1573,6
813,876,6
1342,10271,6
4421,8132,6
1942,1999,6
9665,9648,6
4850,3590,6
8411,8093,6
9395,2054,6
13609,13619,6
11483,7877,6
4685,6733,6
731,712,6
10373,10313,6
308,721,6
5260,3608,6
901,7082,6
11073,11041,6
7162,9777,6
11880,11876,6
5873,1276,6
9664,9648,6
1398,2279,6
8221,8269,6
4945,4070,6
3590,1182,6
10478,7832,6
4309,4066,6
451,5596,6
2107,2124,6
3275,4142,6
5540,5548,6
6092,5467,6
5332,2379,6
1351,1356,6
7602,625,6
254,256,6
12508,12516,6
5792,5800,6
4990,6063,6
7162,3880,6
5443,1884,6
6857,9974,6
2488,7718,6
3173,3436,6
13657,13669,6
10460,8368,6
2939,5416,6
2229,2252,6
2299,2243,6
1617,5653,6
534,8146,6
5560,5518,6
184,997,6
4463,3382,6
7834,5575,6
6813,8353,6
3367,758,6
7331,7381,6
1808,6060,6
1246,5669,6
1817,997,6
11880,11817,6
3101,2530,6
10767,10234,6
766,760,6
5310,5885,6
9441,7801,6
734,721,6
7209,2336,6
4811,4884,6
3700,3634,6
7868,7832,6
2816,1074,6
8956,8960,6
8190,5584,6
7820,5423,6
1752,2262,6
8579,8040,6
9066,9645,6
988,972,6
5758,5725,6
749,727,6
10128,8803,6
3223,8584,6
768,1023,6
6524,7776,6
11871,11874,6
4353,1818,6
12574,5096,6
797,733,6
752,766,6
2544,2534,6
3794,4008,6
791,701,6
877,885,6
4237,4200,6
4346,5422,6
764,724,6
1544,3440,6
3112,8006,6
2254,8810,6
2521,2539,6
2227,2285,6
2278,2242,6
2400,435,6
2062,2328,6
9509,5934,6
3021,9271,6
172,3694,6
8262,174,6
5429,5419,6
2410,2462,6
1464,5458,6
7677,4010,6
9700,6729,6
3618,1849,6
878,4876,6
6049,3544,6
729,737,6
1248,437,6
4245,4297,6
2276,2225,6
2024,7209,6
792,733,6
10819,3589,6
10403,3526,6
10737,8260,6
10401,10452,6
1539,919,6
3322,7837,6
1696,975,6
6825,6872,6
2244,1651,6
528,584,6
7677,6522,6
4395,5468,6
977,972,6
4165,3924,6
5026,5066,6
3537,3554,6
1984,1903,6
2231,8260,6
5482,8209,6
4013,4364,6
2425,3694,6
2938,2934,6
10203,6777,6
92,4058,6
9544,1911,6
4388,5416,6
3117,8562,6
2717,4412,6
5538,2234,6
645,646,6
8642,2160,6
61,484,6
5439,5448,6
792,709,6
2175,3188,6
2279,2255,6
8190,5509,6
4667,4672,6
2410,3597,6
80,8390,6
901,6813,6
953,4444,6
701,730,6
1646,7662,6
9386,9376,6
2278,2233,6
1423,3518,6
1031,1095,6
6063,2773,6
3317,1911,6
7640,595,6
10015,11225,6
2545,993,6
3243,8006,6
9366,13623,6
5942,9704,6
10095,10097,6
13462,13557,6
3567,3569,6
1666,5458,6
1710,9305,6
3295,631,6
5690,420,6
9901,9928,6
1363,1327,6
4034,4010,6
3962,3759,6
1581,1544,6
1769,7680,6
437,1444,6
4359,4361,6
746,706,6
2206,2262,6
1073,382,6
4038,4073,6
1323,1391,6
1386,3820,6
8515,5207,6
6729,8260,6
10616,1505,6
3735,3292,6
2221,2223,6
905,4496,6
6796,6786,6
2717,6071,6
10110,9810,6
2441,3589,6
7869,7851,6
4179,859,6
3356,4552,6
10833,1254,6
8270,8230,6
5456,5423,6
8260,484,6
7209,4202,6
12323,8446,6
752,704,6
8584,1505,6
1158,5204,6
10616,10267,6
4607,446,6
768,739,6
8017,10541,6
2678,1340,6
6897,6017,6
3486,33,6
8112,8197,6
5977,5744,6
5137,9532,6
4412,6017,6
313,381,6
3576,6016,6
3953,4410,6
4080,4388,6
7508,8837,6
8684,9385,6
6805,4441,6
6317,8368,6
3735,7820,6
759,366,6
2550,905,6
2282,2207,6
2293,2263,6
8363,3416,6
3680,1451,6
2294,5440,6
2926,5668,6
1205,1208,6
11874,11876,6
2065,2201,6
8048,3741,6
4249,2960,6
1021,1002,6
3829,2856,6
2662,6251,6
9712,8988,6
6897,5491,6
3851,4580,6
1337,4761,6
7307,5958,6
3576,6049,6
2178,2186,6
3402,3436,6
3223,5081,6
606,299,6
2717,6047,6
731,308,6
5792,5741,6
5491,6071,6
2065,5533,6
1464,8197,6
3875,12389,6
354,366,6
4685,10205,6
716,366,6
6736,6763,6
1853,2781,6
119,121,6
7860,3278,6
5516,2826,6
9994,7194,6
614,2117,6
2065,10507,6
8995,8920,6
5481,6096,6
324,362,6
9098,2973,6
1378,7098,6
4497,5479,6
4607,6039,6
2570,1598,6
13950,3865,6
10365,2545,6
1465,2759,6
1464,4707,6
10486,10440,6
5764,5733,6
7866,4468,6
382,9699,6
4359,979,6
9282,1475,6
5448,5438,6
23,11784,6
11917,2185,6
2972,2992,6
6869,6809,6
4388,4059,6
7209,5503,6
13848,18,6
4795,3012,6
9386,8596,6
3093,7082,6
10576,10536,6
705,737,6
833,876,6
4142,4719,6
1027,2458,6
8775,3278,6
959,5964,6
740,766,6
6885,6836,6
1946,1976,6
6874,6864,6
12539,12582,6
4607,6885,6
10702,8353,6
863,888,6
191,5330,6
9271,9522,6
218,244,6
4675,4737,6
5438,5431,6
5414,5435,6
8664,1977,6
7685,2906,6
2977,3635,6
3735,4565,6
13571,13296,6
5212,1769,6
2284,2279,6
10726,10799,6
6447,10541,6
13898,13871,6
5419,5431,6
1465,1844,6
7209,1822,6
247,2527,6
4983,6242,6
10975,5002,6
741,4972,6
3615,11871,6
8014,4881,6
1064,4364,6
12374,5201,6
7685,2776,6
8642,6072,6
3551,2223,6
11011,11027,6
95,5789,6
3169,3146,6
806,823,6
1329,3503,6
711,3124,6
5466,5429,6
13571,9540,6
1837,1813,6
8149,7470,6
13564,13296,6
4412,5443,6
8403,8461,6
486,5396,6
9683,690,6
328,362,6
1329,1182,6
477,6017,6
997,324,6
135,8837,6
979,945,6
10833,8562,6
1560,1534,6
400,371,6
1955,6136,6
3913,1269,6
3536,6289,6
4171,2124,6
2759,6854,6
4632,7919,6
1388,7118,6
6519,1099,6
4249,281,6
6096,4674,6
9258,10899,6
1024,8595,6
5330,9645,6
5789,3278,6
5926,5944,6
4009,4353,6
8171,8197,6
5468,5494,6
6181,8234,6
4394,4379,6
2251,1723,6
1298,3104,6
791,733,6
8158,7810,6
3920,2509,6
5460,5422,6
5564,1544,6
10795,12486,6
1342,9057,6
3998,3963,6
1064,11007,6
2674,3104,6
10975,1218,6
12113,524,6
4575,4516,6
13950,13941,6
8353,7318,6
6016,5491,6
2284,2295,6
1209,1005,6
2175,724,6
1635,7602,6
64,3093,6
5471,5419,6
6503,4734,6
8642,7668,6
1927,9752,6
11600,11727,6
2712,4344,6
3093,8353,6
3779,3317,6
2529,429,6
4373,6825,6
3654,3675,6
1322,1367,6
4914,1651,6
764,763,6
3336,6524,6
3672,3612,6
10428,10409,6
11853,11885,6
4383,4358,6
2185,7737,6
8289,6813,6
10535,9758,6
746,1056,6
3612,2002,6
5490,4388,6
662,9259,6
762,763,6
2759,1865,6
4202,5503,6
4398,8121,6
12841,10989,6
6396,6365,6
2655,1269,6
12653,12687,6
4278,4896,6
5952,5946,6
4412,6075,6
5277,10310,6
286,760,6
7349,11275,6
5500,4674,6
10507,13638,6
9906,9992,6
5209,4689,6
1321,10271,6
6817,6855,6
275,3104,6
4012,5414,6
9111,2378,6
2857,1646,6
696,2106,6
7579,4010,6
5423,7082,6
360,305,6
11587,5754,6
5741,5775,6
1320,1328,6
4129,1947,6
9874,9834,6
7790,7778,6
1064,4584,6
2906,8353,6
9699,5503,6
3635,1027,6
3742,8251,6
1311,613,6
760,11610,6
1223,1247,6
1646,4468,6
1475,10267,6
2601,2528,6
5498,5416,6
3402,3410,6
5055,9513,6
9679,9601,6
7002,7590,6
3586,3592,6
7601,6475,6
6471,10097,6
4309,2783,6
5487,3907,6
5538,9562,6
2504,3526,6
6860,6891,6
762,716,6
5466,5448,6
7820,1635,6
9082,9039,6
7393,5796,6
5435,1666,6
6166,10756,6
752,730,6
1330,3547,6
1468,1406,6
738,798,6
1351,905,6
1272,1616,6
2901,2437,6
1569,1506,6
3735,2776,6
2773,5966,6
3180,610,6
5456,4388,6
6447,10267,6
4627,5590,6
4816,9421,6
7099,1769,6
8089,4983,6
762,746,6
4919,4916,6
2354,9645,6
9611,9642,6
5766,6020,6
701,766,6
2945,2841,6
8190,8209,6
334,793,6
1782,1177,6
797,706,6
10203,10767,6
5423,2973,6
1817,438,6
5478,4025,6
3540,3509,6
167,10806,6
1025,758,6
1078,5423,6
5720,3120,6
4942,5500,6
2012,3028,6
6049,4674,6
6447,10325,6
13564,2588,6
10346,10399,6
3528,4393,6
8729,148,6
2294,6047,6
1481,1830,6
7643,3741,6
8552,8446,6
364,376,6
2221,3578,6
6160,6416,6
8782,7735,6
3322,10310,6
1482,6843,6
7047,7088,6
759,709,6
382,10796,6
5800,5775,6
1369,1370,6
1046,4914,6
3090,8006,6
3539,3517,6
4082,4073,6
1246,2097,6
2567,2554,6
7331,2700,6
7898,3618,6
6869,6872,6
6357,8269,6
3654,3678,6
1429,7327,6
795,1026,6
174,2345,6
10899,1505,6
11572,8446,6
5076,5096,6
1645,275,6
3146,610,6
1613,6242,6
774,795,6
382,5503,6
5522,4202,6
874,823,6
764,730,6
10377,3153,6
2789,1337,6
11280,1673,6
3093,5482,6
751,706,6
3367,3399,6
5127,5133,6
5414,5471,6
9777,9977,6
8519,9271,6
758,778,6
8158,1646,6
5122,5145,6
10067,5201,6
5978,7463,6
299,3104,6
6071,4674,6
3002,2354,6
5432,4083,6
2427,3635,6
6111,8653,6
4388,4017,6
6064,5500,6
5450,5434,6
6847,6896,6
415,2586,6
2486,2465,6
4363,8363,6
6827,6847,6
4439,7716,6
3112,10175,6
1430,5808,6
8373,4827,6
979,780,6
1064,371,6
7162,10806,6
360,324,6
13432,4115,6
5498,5443,6
2802,2754,6
1419,9540,6
4542,4552,6
1710,2159,6
3477,8093,6
8252,6146,6
4215,4753,6
8262,61,6
9951,11948,6
3820,2719,6
5773,5727,6
1248,1444,6
5741,5727,6
6471,4917,6
1126,574,6
5774,5737,6
680,605,6
4942,6017,6
3187,484,6
759,768,6
2912,1332,6
5800,5727,6
10819,8299,6
3618,4202,6
9791,9769,6
3065,13753,6
11074,11073,6
7881,4917,6
1635,4468,6
9441,9063,6
813,3356,6
5771,997,6
6027,4609,6
4042,4373,6
6096,6008,6
6016,4990,6
9755,4031,6
13194,2485,6
8411,3177,6
5498,4025,6
1272,5922,6
5744,3120,6
4713,7950,6
6729,2345,6
4080,4056,6
726,799,6
6857,7555,6
9363,8566,6
1572,443,6
9259,9307,6
1365,5934,6
477,4316,6
6064,6897,6
1649,7324,6
2401,2482,6
5016,4217,6
3169,3104,6
10795,10799,6
5412,5429,6
10975,556,6
3295,3937,6
10234,5096,6
3573,2412,6
4336,210,6
2669,2645,6
442,409,6
6745,7602,6
7643,5546,6
2266,3511,6
696,602,6
2024,5522,6
771,368,6
1198,5796,6
926,2125,6
6096,5440,6
2489,8424,6
2789,915,6
1677,5509,6
9127,5748,6
2959,5416,6
3151,247,6
1437,4202,6
3665,5046,6
328,374,6
14022,14008,6
9410,1917,6
4171,6293,6
479,5081,6
4177,5175,6
148,4774,6
5792,5793,6
4339,2527,6
3243,10253,6
7825,11871,6
5693,12146,6
3447,3411,6
7033,7001,6
4990,6071,6
5436,4083,6
2465,2446,6
12747,12764,6
3298,7319,6
4496,1526,6
8290,3589,6
4646,4647,6
6024,8912,6
5798,1817,6
4675,4696,6
2243,5757,6
6707,3093,6
2024,3028,6
2945,61,6
10346,10384,6
11156,11158,6
2544,2201,6
3950,4035,6
10432,10937,6
1097,3367,6
3223,3078,6
6471,4675,6
2601,2516,6
2968,1370,6
1196,5920,6
4249,5584,6
2165,2137,6
7662,8209,6
13549,13215,6
4580,888,6
5478,5500,6
10516,10596,6
8030,5021,6
1503,1014,6
786,712,6
6428,5408,6
1378,4728,6
11727,2378,6
774,308,6
11274,10937,6
5233,8614,6
173,165,6
1521,4430,6
6987,6522,6
12144,12163,6
10067,2548,6
10644,10267,6
7098,7579,6
10954,7590,6
4171,1042,6
1666,1337,6
6531,6585,6
3332,3329,6
4339,5432,6
4364,6024,6
1042,6208,6
4336,7809,6
334,395,6
10334,10373,6
9679,9672,6
10368,7860,6
756,393,6
6447,7605,6
2723,3275,6
10318,2090,6
5423,1337,6
7809,4728,6
768,755,6
10024,9127,6
2410,2430,6
4449,2720,6
9441,4749,6
3921,8024,6
2012,2945,6
4059,930,6
4816,6317,6
13221,8057,6
7661,6733,6
1214,455,6
2544,3021,6
11880,11883,6
2408,4845,6
9177,1383,6
6898,2294,6
2702,10757,6
6889,6885,6
1013,1023,6
3169,3162,6
1291,1691,6
5412,5419,6
655,628,6
3298,2869,6
364,355,6
5456,5500,6
274,3104,6
2773,6047,6
5212,7194,6
8158,10377,6
5212,7661,6
2601,5962,6
13669,7321,6
8995,8936,6
3414,3402,6
1641,10396,6
9069,8048,6
9252,3880,6
3171,4280,6
9386,9522,6
827,823,6
182,8260,6
1976,4091,6
446,5757,6
5955,5939,6
1563,1352,6
761,740,6
4294,2412,6
3503,7832,6
5478,928,6
4353,915,6
7820,7832,6
5503,2231,6
4816,4737,6
8262,2090,6
9127,4917,6
7555,5111,6
5486,1337,6
5421,2789,6
7793,7774,6
11898,11874,6
5495,5431,6
5101,4567,6
5867,5361,6
167,10900,6
11948,5096,6
2626,3173,6
9389,9725,6
1927,5850,6
792,739,6
4084,4032,6
314,1247,6
1808,2773,6
3064,6560,6
1151,8664,6
5734,5964,6
11610,2476,6
8368,1747,6
199,45,6
9441,8197,6
4749,8595,6
8262,484,6
764,701,6
855,10900,6
8552,5634,6
7433,2645,6
1662,2596,6
6560,6729,6
9282,9252,6
1031,374,6
148,484,6
2672,2645,6
6016,1865,6
8057,1591,6
5867,6382,6
13989,13957,6
724,1056,6
977,988,6
5669,1164,6
3569,602,6
9033,210,6
5116,4816,6
4850,878,6
11018,9480,6
3542,3551,6
9359,5748,6
2511,5416,6
5426,5404,6
4711,311,6
7114,8057,6
4553,3844,6
11600,10989,6
2977,988,6
5466,5404,6
11808,7187,6
5139,859,6
382,5330,6
755,368,6
3554,2437,6
8283,8288,6
5412,5471,6
4550,7629,6
5436,5479,6
